Date,time_of_day,MachineName,ustanov,bez_ustanova,rabotal
2022-12-31,День,VTM9,0.0,43200.0,0.0
2022-12-31,Ночь,CK50,0.0,43200.0,0.0
2022-12-31,Ночь,V20,0.0,43200.0,0.0
2022-12-31,Ночь,V26/60_1,0.0,43200.0,0.0
2022-12-31,Ночь,V26/60_2,0.0,43200.0,0.0
2022-12-31,Ночь,V26/85,0.0,43200.0,0.0
2022-12-31,Ночь,VCENTR-102,0.0,43200.0,0.0
2022-12-31,Ночь,VCENTR-70,0.0,43200.0,0.0
2022-12-31,Ночь,VTM9,0.0,43200.0,0.0
2023-01-01,День,CK50,0.0,43200.0,0.0
2023-01-01,День,V20,0.0,43200.0,0.0
2023-01-01,День,V26/60_1,0.0,43200.0,0.0
2023-01-01,День,V26/60_2,0.0,43200.0,0.0
2023-01-01,День,V26/85,0.0,43200.0,0.0
2023-01-01,День,VCENTR-102,0.0,43200.0,0.0
2023-01-01,День,VCENTR-70,0.0,43200.0,0.0
2023-01-01,День,VTM9,0.0,43200.0,0.0
2023-01-01,Ночь,CK50,0.0,43200.0,0.0
2023-01-01,Ночь,V20,0.0,43200.0,0.0
2023-01-01,Ночь,V26/60_1,0.0,43200.0,0.0
2023-01-01,Ночь,V26/60_2,0.0,43200.0,0.0
2023-01-01,Ночь,V26/85,0.0,43200.0,0.0
2023-01-01,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-01,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-01,Ночь,VTM9,0.0,43200.0,0.0
2023-01-02,День,CK50,0.0,43200.0,0.0
2023-01-02,День,V20,0.0,43200.0,0.0
2023-01-02,День,V26/60_1,0.0,43200.0,0.0
2023-01-02,День,V26/60_2,0.0,43200.0,0.0
2023-01-02,День,V26/85,0.0,43200.0,0.0
2023-01-02,День,VCENTR-102,0.0,43200.0,0.0
2023-01-02,День,VCENTR-70,0.0,43200.0,0.0
2023-01-02,День,VTM9,0.0,43200.0,0.0
2023-01-02,Ночь,CK50,0.0,43200.0,0.0
2023-01-02,Ночь,V20,0.0,43200.0,0.0
2023-01-02,Ночь,V26/60_1,0.0,43200.0,0.0
2023-01-02,Ночь,V26/60_2,0.0,43200.0,0.0
2023-01-02,Ночь,V26/85,0.0,43200.0,0.0
2023-01-02,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-02,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-02,Ночь,VTM9,0.0,43200.0,0.0
2023-01-03,День,CK50,0.0,43200.0,0.0
2023-01-03,День,V20,0.0,43200.0,0.0
2023-01-03,День,V26/60_1,0.0,43200.0,0.0
2023-01-03,День,V26/60_2,0.0,43200.0,0.0
2023-01-03,День,V26/85,0.0,43200.0,0.0
2023-01-03,День,VCENTR-102,0.0,43200.0,0.0
2023-01-03,День,VCENTR-70,0.0,43200.0,0.0
2023-01-03,День,VTM9,0.0,43200.0,0.0
2023-01-03,Ночь,CK50,0.0,43200.0,0.0
2023-01-03,Ночь,V20,0.0,43200.0,0.0
2023-01-03,Ночь,V26/60_1,0.0,43200.0,0.0
2023-01-03,Ночь,V26/60_2,0.0,43200.0,0.0
2023-01-03,Ночь,V26/85,0.0,43200.0,0.0
2023-01-03,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-03,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-03,Ночь,VTM9,0.0,43200.0,0.0
2023-01-04,День,CK50,0.0,43200.0,0.0
2023-01-04,День,V20,0.0,43200.0,0.0
2023-01-04,День,V26/60_1,0.0,43200.0,0.0
2023-01-04,День,V26/60_2,0.0,43200.0,0.0
2023-01-04,День,V26/85,0.0,43200.0,0.0
2023-01-04,День,VCENTR-102,0.0,43200.0,0.0
2023-01-04,День,VCENTR-70,0.0,43200.0,0.0
2023-01-04,День,VTM9,0.0,43200.0,0.0
2023-01-04,Ночь,CK50,0.0,43200.0,0.0
2023-01-04,Ночь,V20,0.0,43200.0,0.0
2023-01-04,Ночь,V26/60_1,0.0,43200.0,0.0
2023-01-04,Ночь,V26/60_2,0.0,43200.0,0.0
2023-01-04,Ночь,V26/85,0.0,43200.0,0.0
2023-01-04,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-04,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-04,Ночь,VTM9,0.0,43200.0,0.0
2023-01-05,День,CK50,0.0,43200.0,0.0
2023-01-05,День,V20,0.0,43200.0,0.0
2023-01-05,День,V26/60_1,0.0,43200.0,0.0
2023-01-05,День,V26/60_2,0.0,43200.0,0.0
2023-01-05,День,V26/85,0.0,43200.0,0.0
2023-01-05,День,VCENTR-102,0.0,43200.0,0.0
2023-01-05,День,VCENTR-70,0.0,43200.0,0.0
2023-01-05,День,VTM9,0.0,43200.0,0.0
2023-01-05,Ночь,CK50,0.0,43200.0,0.0
2023-01-05,Ночь,V20,0.0,43200.0,0.0
2023-01-05,Ночь,V26/60_1,0.0,43200.0,0.0
2023-01-05,Ночь,V26/60_2,0.0,43200.0,0.0
2023-01-05,Ночь,V26/85,0.0,43200.0,0.0
2023-01-05,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-05,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-05,Ночь,VTM9,0.0,43200.0,0.0
2023-01-06,День,CK50,0.0,43200.0,0.0
2023-01-06,День,V20,0.0,43200.0,0.0
2023-01-06,День,V26/60_1,0.0,43200.0,0.0
2023-01-06,День,V26/60_2,0.0,43200.0,0.0
2023-01-06,День,V26/85,0.0,43200.0,0.0
2023-01-06,День,VCENTR-102,0.0,43200.0,0.0
2023-01-06,День,VCENTR-70,0.0,43200.0,0.0
2023-01-06,День,VTM9,0.0,43200.0,0.0
2023-01-06,Ночь,CK50,0.0,43200.0,0.0
2023-01-06,Ночь,V20,0.0,43200.0,0.0
2023-01-06,Ночь,V26/60_1,0.0,43200.0,0.0
2023-01-06,Ночь,V26/60_2,0.0,43200.0,0.0
2023-01-06,Ночь,V26/85,0.0,43200.0,0.0
2023-01-06,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-06,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-06,Ночь,VTM9,0.0,43200.0,0.0
2023-01-07,День,CK50,0.0,43200.0,0.0
2023-01-07,День,V20,0.0,43200.0,0.0
2023-01-07,День,V26/60_1,0.0,43200.0,0.0
2023-01-07,День,V26/60_2,0.0,43200.0,0.0
2023-01-07,День,V26/85,0.0,43200.0,0.0
2023-01-07,День,VCENTR-102,0.0,43200.0,0.0
2023-01-07,День,VCENTR-70,0.0,43200.0,0.0
2023-01-07,День,VTM9,0.0,43200.0,0.0
2023-01-07,Ночь,CK50,0.0,43200.0,0.0
2023-01-07,Ночь,V20,0.0,43200.0,0.0
2023-01-07,Ночь,V26/60_1,0.0,43200.0,0.0
2023-01-07,Ночь,V26/60_2,0.0,43200.0,0.0
2023-01-07,Ночь,V26/85,0.0,43200.0,0.0
2023-01-07,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-07,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-07,Ночь,VTM9,0.0,43200.0,0.0
2023-01-08,День,CK50,0.0,43200.0,0.0
2023-01-08,День,V20,0.0,43200.0,0.0
2023-01-08,День,V26/60_1,0.0,43200.0,0.0
2023-01-08,День,V26/60_2,0.0,43200.0,0.0
2023-01-08,День,V26/85,0.0,43200.0,0.0
2023-01-08,День,VCENTR-102,0.0,43200.0,0.0
2023-01-08,День,VCENTR-70,0.0,43200.0,0.0
2023-01-08,День,VTM9,0.0,43200.0,0.0
2023-01-08,Ночь,CK50,0.0,43119.0,81.0
2023-01-08,Ночь,V20,0.0,43200.0,0.0
2023-01-08,Ночь,V26/60_1,0.0,43200.0,0.0
2023-01-08,Ночь,V26/60_2,0.0,43200.0,0.0
2023-01-08,Ночь,V26/85,0.0,43200.0,0.0
2023-01-08,Ночь,VCENTR-102,4.0,43085.0,111.0
2023-01-08,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-08,Ночь,VTM9,0.0,43200.0,0.0
2023-01-09,День,CK50,10905.0,7764.0,24531.0
2023-01-09,День,V20,3811.0,20839.0,18550.0
2023-01-09,День,V26/60_1,8758.0,5835.0,28607.0
2023-01-09,День,V26/60_2,0.0,43200.0,0.0
2023-01-09,День,V26/85,5772.0,15458.0,21970.0
2023-01-09,День,VCENTR-102,2464.0,17574.0,23162.0
2023-01-09,День,VCENTR-70,929.0,39316.0,2955.0
2023-01-09,День,VTM9,2333.0,37273.0,3594.0
2023-01-09,Ночь,CK50,6082.0,17239.0,19879.0
2023-01-09,Ночь,V20,7845.0,13778.0,21577.0
2023-01-09,Ночь,V26/60_1,3276.0,16487.0,23437.0
2023-01-09,Ночь,V26/60_2,0.0,43200.0,0.0
2023-01-09,Ночь,V26/85,2868.0,12456.0,27876.0
2023-01-09,Ночь,VCENTR-102,1438.0,13641.0,28121.0
2023-01-09,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-09,Ночь,VTM9,6664.0,23937.0,12599.0
2023-01-10,День,CK50,2209.0,23388.0,17603.0
2023-01-10,День,V20,5025.0,12579.0,25596.0
2023-01-10,День,V26/60_1,7440.0,12022.0,23738.0
2023-01-10,День,V26/60_2,4828.0,31905.0,6467.0
2023-01-10,День,V26/85,3313.0,11672.0,28215.0
2023-01-10,День,VCENTR-102,2115.0,18566.0,22519.0
2023-01-10,День,VCENTR-70,633.0,41902.0,665.0
2023-01-10,День,VTM9,6289.0,23658.0,13253.0
2023-01-10,Ночь,CK50,3366.0,12849.0,26985.0
2023-01-10,Ночь,V20,2669.0,11971.0,28560.0
2023-01-10,Ночь,V26/60_1,2915.0,17413.0,22872.0
2023-01-10,Ночь,V26/60_2,6194.0,21439.0,15567.0
2023-01-10,Ночь,V26/85,2058.0,11900.0,29242.0
2023-01-10,Ночь,VCENTR-102,494.0,34044.0,8662.0
2023-01-10,Ночь,VCENTR-70,6684.0,27948.0,8568.0
2023-01-10,Ночь,VTM9,4600.0,27999.0,10601.0
2023-01-11,День,CK50,2413.0,17892.0,22895.0
2023-01-11,День,V20,3556.0,6257.0,33387.0
2023-01-11,День,V26/60_1,8079.0,12274.0,22847.0
2023-01-11,День,V26/60_2,16808.0,13931.0,12461.0
2023-01-11,День,V26/85,3444.0,15804.0,23952.0
2023-01-11,День,VCENTR-102,0.0,43200.0,0.0
2023-01-11,День,VCENTR-70,6195.0,18620.0,18385.0
2023-01-11,День,VTM9,4988.0,20966.0,17246.0
2023-01-11,Ночь,CK50,5745.0,8937.0,28518.0
2023-01-11,Ночь,V20,3721.0,10991.0,28488.0
2023-01-11,Ночь,V26/60_1,7287.0,7989.0,27924.0
2023-01-11,Ночь,V26/60_2,7142.0,14843.0,21215.0
2023-01-11,Ночь,V26/85,5695.0,13938.0,23567.0
2023-01-11,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-11,Ночь,VCENTR-70,5605.0,8735.0,28860.0
2023-01-11,Ночь,VTM9,7813.0,13709.0,21678.0
2023-01-12,День,CK50,2444.0,13585.0,27171.0
2023-01-12,День,V20,6371.0,12588.0,24241.0
2023-01-12,День,V26/60_1,7322.0,8570.0,27308.0
2023-01-12,День,V26/60_2,9055.0,11094.0,23051.0
2023-01-12,День,V26/85,3834.0,10033.0,29333.0
2023-01-12,День,VCENTR-102,0.0,43200.0,0.0
2023-01-12,День,VCENTR-70,2952.0,7174.0,33074.0
2023-01-12,День,VTM9,4766.0,18862.0,19572.0
2023-01-12,Ночь,CK50,5661.0,11711.0,25828.0
2023-01-12,Ночь,V20,6374.0,12647.0,24179.0
2023-01-12,Ночь,V26/60_1,6222.0,9329.0,27649.0
2023-01-12,Ночь,V26/60_2,4749.0,16026.0,22425.0
2023-01-12,Ночь,V26/85,4323.0,10157.0,28720.0
2023-01-12,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-12,Ночь,VCENTR-70,3605.0,25514.0,14081.0
2023-01-12,Ночь,VTM9,3951.0,20155.0,19094.0
2023-01-13,День,CK50,2684.0,11337.0,29179.0
2023-01-13,День,V20,5791.0,9110.0,28299.0
2023-01-13,День,V26/60_1,5315.0,11445.0,26440.0
2023-01-13,День,V26/60_2,7849.0,14474.0,20877.0
2023-01-13,День,V26/85,4425.0,8702.0,30073.0
2023-01-13,День,VCENTR-102,35.0,43165.0,0.0
2023-01-13,День,VCENTR-70,3057.0,23962.0,16181.0
2023-01-13,День,VTM9,6562.0,5264.0,31374.0
2023-01-13,Ночь,CK50,5333.0,12282.0,25585.0
2023-01-13,Ночь,V20,6881.0,9050.0,27269.0
2023-01-13,Ночь,V26/60_1,2967.0,13260.0,26973.0
2023-01-13,Ночь,V26/60_2,4689.0,11676.0,26835.0
2023-01-13,Ночь,V26/85,3154.0,8988.0,31058.0
2023-01-13,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-13,Ночь,VCENTR-70,3485.0,20562.0,19153.0
2023-01-13,Ночь,VTM9,5475.0,11278.0,26447.0
2023-01-14,День,CK50,0.0,43200.0,0.0
2023-01-14,День,V20,7598.0,13155.0,22447.0
2023-01-14,День,V26/60_1,1622.0,11480.0,30098.0
2023-01-14,День,V26/60_2,2712.0,12419.0,28069.0
2023-01-14,День,V26/85,2618.0,12658.0,27924.0
2023-01-14,День,VCENTR-102,13.0,43187.0,0.0
2023-01-14,День,VCENTR-70,4973.0,10674.0,27553.0
2023-01-14,День,VTM9,5470.0,14769.0,22961.0
2023-01-14,Ночь,CK50,4414.0,6160.0,32626.0
2023-01-14,Ночь,V20,5228.0,7616.0,30356.0
2023-01-14,Ночь,V26/60_1,2000.0,12648.0,28552.0
2023-01-14,Ночь,V26/60_2,12177.0,5269.0,25754.0
2023-01-14,Ночь,V26/85,5668.0,4380.0,33152.0
2023-01-14,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-14,Ночь,VCENTR-70,4239.0,23899.0,15062.0
2023-01-14,Ночь,VTM9,4939.0,17852.0,20409.0
2023-01-15,День,CK50,5623.0,8281.0,29296.0
2023-01-15,День,V20,3248.0,8505.0,31447.0
2023-01-15,День,V26/60_1,3376.0,16396.0,23428.0
2023-01-15,День,V26/60_2,3883.0,12992.0,26325.0
2023-01-15,День,V26/85,3630.0,11652.0,27918.0
2023-01-15,День,VCENTR-102,0.0,43200.0,0.0
2023-01-15,День,VCENTR-70,3512.0,18288.0,21400.0
2023-01-15,День,VTM9,5942.0,11013.0,26245.0
2023-01-15,Ночь,CK50,4643.0,14156.0,24401.0
2023-01-15,Ночь,V20,4177.0,5429.0,33594.0
2023-01-15,Ночь,V26/60_1,8417.0,18012.0,16771.0
2023-01-15,Ночь,V26/60_2,13246.0,5335.0,24619.0
2023-01-15,Ночь,V26/85,3557.0,6996.0,32647.0
2023-01-15,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-15,Ночь,VCENTR-70,9190.0,15161.0,18849.0
2023-01-15,Ночь,VTM9,5090.0,16192.0,21918.0
2023-01-16,День,CK50,2917.0,10078.0,30205.0
2023-01-16,День,V20,3869.0,16199.0,23132.0
2023-01-16,День,V26/60_1,2609.0,25901.0,14690.0
2023-01-16,День,V26/60_2,8041.0,20395.0,14764.0
2023-01-16,День,V26/85,2387.0,13367.0,27446.0
2023-01-16,День,VCENTR-102,7.0,43191.0,2.0
2023-01-16,День,VCENTR-70,6084.0,14780.0,22336.0
2023-01-16,День,VTM9,3751.0,18112.0,21337.0
2023-01-16,Ночь,CK50,3313.0,6148.0,33739.0
2023-01-16,Ночь,V20,3747.0,10251.0,29202.0
2023-01-16,Ночь,V26/60_1,4568.0,3869.0,34763.0
2023-01-16,Ночь,V26/60_2,11911.0,4144.0,27145.0
2023-01-16,Ночь,V26/85,4028.0,2474.0,36698.0
2023-01-16,Ночь,VCENTR-102,0.0,43200.0,0.0
2023-01-16,Ночь,VCENTR-70,3937.0,19393.0,19870.0
2023-01-16,Ночь,VTM9,3163.0,28214.0,11823.0
2023-01-17,День,CK50,5540.0,19370.0,18290.0
2023-01-17,День,V20,7961.0,13568.0,21671.0
2023-01-17,День,V26/60_1,4246.0,6908.0,32046.0
2023-01-17,День,V26/60_2,13559.0,5634.0,24007.0
2023-01-17,День,V26/85,6193.0,13956.0,23051.0
2023-01-17,День,VCENTR-102,1536.0,36961.0,4703.0
2023-01-17,День,VCENTR-70,4190.0,12624.0,26386.0
2023-01-17,День,VTM9,6286.0,15674.0,21240.0
2023-01-17,Ночь,CK50,2921.0,12139.0,28140.0
2023-01-17,Ночь,V20,5424.0,12087.0,25689.0
2023-01-17,Ночь,V26/60_1,4099.0,13765.0,25336.0
2023-01-17,Ночь,V26/60_2,13079.0,7273.0,22848.0
2023-01-17,Ночь,V26/85,1991.0,21939.0,19270.0
2023-01-17,Ночь,VCENTR-102,1117.0,35098.0,6985.0
2023-01-17,Ночь,VCENTR-70,7666.0,21342.0,14192.0
2023-01-17,Ночь,VTM9,6757.0,17745.0,18698.0
2023-01-18,День,CK50,7984.0,12639.0,22577.0
2023-01-18,День,V20,4567.0,18128.0,20505.0
2023-01-18,День,V26/60_1,6942.0,15741.0,20517.0
2023-01-18,День,V26/60_2,8909.0,13860.0,20431.0
2023-01-18,День,V26/85,2741.0,25797.0,14662.0
2023-01-18,День,VCENTR-102,5948.0,27368.0,9884.0
2023-01-18,День,VCENTR-70,11771.0,8307.0,23122.0
2023-01-18,День,VTM9,3382.0,27004.0,12814.0
2023-01-18,Ночь,CK50,2266.0,15188.0,25746.0
2023-01-18,Ночь,V20,3844.0,13158.0,26198.0
2023-01-18,Ночь,V26/60_1,8968.0,12426.0,21806.0
2023-01-18,Ночь,V26/60_2,6925.0,6980.0,29295.0
2023-01-18,Ночь,V26/85,4806.0,11752.0,26642.0
2023-01-18,Ночь,VCENTR-102,3979.0,20940.0,18281.0
2023-01-18,Ночь,VCENTR-70,8609.0,7228.0,27363.0
2023-01-18,Ночь,VTM9,0.0,43195.0,5.0
2023-01-19,День,CK50,8221.0,11069.0,23910.0
2023-01-19,День,V20,4468.0,16747.0,21985.0
2023-01-19,День,V26/60_1,8459.0,12651.0,22090.0
2023-01-19,День,V26/60_2,5675.0,8626.0,28899.0
2023-01-19,День,V26/85,4763.0,11539.0,26898.0
2023-01-19,День,VCENTR-102,4260.0,12706.0,26234.0
2023-01-19,День,VCENTR-70,10119.0,14262.0,18819.0
2023-01-19,День,VTM9,1218.0,26667.0,15315.0
2023-01-19,Ночь,CK50,3120.0,15822.0,24258.0
2023-01-19,Ночь,V20,3162.0,11543.0,28495.0
2023-01-19,Ночь,V26/60_1,9838.0,8882.0,24480.0
2023-01-19,Ночь,V26/60_2,5698.0,9224.0,28278.0
2023-01-19,Ночь,V26/85,3828.0,13372.0,26000.0
2023-01-19,Ночь,VCENTR-102,2089.0,9801.0,31310.0
2023-01-19,Ночь,VCENTR-70,5932.0,9676.0,27592.0
2023-01-19,Ночь,VTM9,7939.0,20302.0,14959.0
2023-01-20,День,CK50,5189.0,5150.0,32861.0
2023-01-20,День,V20,4815.0,8848.0,29537.0
2023-01-20,День,V26/60_1,12598.0,6352.0,24250.0
2023-01-20,День,V26/60_2,7974.0,3560.0,31666.0
2023-01-20,День,V26/85,10440.0,6817.0,25943.0
2023-01-20,День,VCENTR-102,3150.0,17556.0,22494.0
2023-01-20,День,VCENTR-70,5776.0,16646.0,20778.0
2023-01-20,День,VTM9,6637.0,12551.0,24012.0
2023-01-20,Ночь,CK50,5713.0,9348.0,28139.0
2023-01-20,Ночь,V20,3770.0,10246.0,29184.0
2023-01-20,Ночь,V26/60_1,2920.0,21329.0,18951.0
2023-01-20,Ночь,V26/60_2,2260.0,17057.0,23883.0
2023-01-20,Ночь,V26/85,8727.0,12167.0,22306.0
2023-01-20,Ночь,VCENTR-102,809.0,8331.0,34060.0
2023-01-20,Ночь,VCENTR-70,4527.0,20136.0,18537.0
2023-01-20,Ночь,VTM9,5184.0,19136.0,18880.0
2023-01-21,День,CK50,3433.0,4390.0,35377.0
2023-01-21,День,V20,4043.0,2827.0,36330.0
2023-01-21,День,V26/60_1,8671.0,7794.0,26735.0
2023-01-21,День,V26/60_2,8573.0,3307.0,31320.0
2023-01-21,День,V26/85,4369.0,3722.0,35109.0
2023-01-21,День,VCENTR-102,1440.0,14403.0,27357.0
2023-01-21,День,VCENTR-70,364.0,39451.0,3385.0
2023-01-21,День,VTM9,1642.0,33018.0,8540.0
2023-01-21,Ночь,CK50,5422.0,7284.0,30494.0
2023-01-21,Ночь,V20,2538.0,9430.0,31232.0
2023-01-21,Ночь,V26/60_1,3732.0,21755.0,17713.0
2023-01-21,Ночь,V26/60_2,1937.0,22107.0,19156.0
2023-01-21,Ночь,V26/85,2842.0,10121.0,30237.0
2023-01-21,Ночь,VCENTR-102,1027.0,17888.0,24285.0
2023-01-21,Ночь,VCENTR-70,872.0,34692.0,7636.0
2023-01-21,Ночь,VTM9,4889.0,16885.0,21426.0
2023-01-22,День,CK50,4149.0,7279.0,31772.0
2023-01-22,День,V20,9974.0,5958.0,27268.0
2023-01-22,День,V26/60_1,12846.0,8504.0,21850.0
2023-01-22,День,V26/60_2,7136.0,3442.0,32622.0
2023-01-22,День,V26/85,5865.0,5691.0,31644.0
2023-01-22,День,VCENTR-102,2268.0,12140.0,28792.0
2023-01-22,День,VCENTR-70,0.0,43200.0,0.0
2023-01-22,День,VTM9,3971.0,20136.0,19093.0
2023-01-22,Ночь,CK50,6947.0,10674.0,25579.0
2023-01-22,Ночь,V20,3774.0,8448.0,30978.0
2023-01-22,Ночь,V26/60_1,7214.0,19012.0,16974.0
2023-01-22,Ночь,V26/60_2,2767.0,17539.0,22894.0
2023-01-22,Ночь,V26/85,2892.0,10111.0,30197.0
2023-01-22,Ночь,VCENTR-102,867.0,10122.0,32211.0
2023-01-22,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-22,Ночь,VTM9,5765.0,13522.0,23913.0
2023-01-23,День,CK50,4604.0,14933.0,23663.0
2023-01-23,День,V20,4031.0,16351.0,22818.0
2023-01-23,День,V26/60_1,12837.0,20752.0,9611.0
2023-01-23,День,V26/60_2,5651.0,9459.0,28090.0
2023-01-23,День,V26/85,3065.0,13602.0,26533.0
2023-01-23,День,VCENTR-102,1770.0,2534.0,38896.0
2023-01-23,День,VCENTR-70,8714.0,12823.0,21663.0
2023-01-23,День,VTM9,5785.0,19509.0,17906.0
2023-01-23,Ночь,CK50,10910.0,11118.0,21172.0
2023-01-23,Ночь,V20,6132.0,15930.0,21138.0
2023-01-23,Ночь,V26/60_1,4840.0,7918.0,30442.0
2023-01-23,Ночь,V26/60_2,4346.0,6517.0,32337.0
2023-01-23,Ночь,V26/85,5064.0,12164.0,25972.0
2023-01-23,Ночь,VCENTR-102,1450.0,3110.0,38640.0
2023-01-23,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-23,Ночь,VTM9,618.0,39572.0,3010.0
2023-01-24,День,CK50,4586.0,22709.0,15905.0
2023-01-24,День,V20,4057.0,13576.0,25567.0
2023-01-24,День,V26/60_1,9086.0,9136.0,24978.0
2023-01-24,День,V26/60_2,4691.0,13211.0,25298.0
2023-01-24,День,V26/85,3002.0,13102.0,27096.0
2023-01-24,День,VCENTR-102,3883.0,11468.0,27849.0
2023-01-24,День,VCENTR-70,544.0,38193.0,4463.0
2023-01-24,День,VTM9,5791.0,23725.0,13684.0
2023-01-24,Ночь,CK50,7903.0,18821.0,16476.0
2023-01-24,Ночь,V20,5673.0,10675.0,26852.0
2023-01-24,Ночь,V26/60_1,6819.0,16260.0,20121.0
2023-01-24,Ночь,V26/60_2,4583.0,7372.0,31245.0
2023-01-24,Ночь,V26/85,4716.0,11308.0,27176.0
2023-01-24,Ночь,VCENTR-102,7317.0,9397.0,26486.0
2023-01-24,Ночь,VCENTR-70,9336.0,14196.0,19668.0
2023-01-24,Ночь,VTM9,6842.0,13528.0,22830.0
2023-01-25,День,CK50,4650.0,22699.0,15851.0
2023-01-25,День,V20,3604.0,13489.0,26107.0
2023-01-25,День,V26/60_1,8429.0,8723.0,26048.0
2023-01-25,День,V26/60_2,4384.0,7347.0,31469.0
2023-01-25,День,V26/85,4494.0,14133.0,24573.0
2023-01-25,День,VCENTR-102,7144.0,27316.0,8740.0
2023-01-25,День,VCENTR-70,4858.0,24141.0,14201.0
2023-01-25,День,VTM9,2501.0,28033.0,12666.0
2023-01-25,Ночь,CK50,7122.0,20339.0,15739.0
2023-01-25,Ночь,V20,5440.0,9958.0,27802.0
2023-01-25,Ночь,V26/60_1,5765.0,7497.0,29938.0
2023-01-25,Ночь,V26/60_2,1843.0,20863.0,20494.0
2023-01-25,Ночь,V26/85,6016.0,11070.0,26114.0
2023-01-25,Ночь,VCENTR-102,12615.0,13336.0,17249.0
2023-01-25,Ночь,VCENTR-70,0.0,43190.0,10.0
2023-01-25,Ночь,VTM9,3784.0,19194.0,20222.0
2023-01-26,День,CK50,8172.0,14945.0,20083.0
2023-01-26,День,V20,3580.0,14569.0,25051.0
2023-01-26,День,V26/60_1,5521.0,12448.0,25231.0
2023-01-26,День,V26/60_2,4417.0,10707.0,28076.0
2023-01-26,День,V26/85,7845.0,21006.0,14349.0
2023-01-26,День,VCENTR-102,2679.0,16581.0,23940.0
2023-01-26,День,VCENTR-70,1665.0,37971.0,3564.0
2023-01-26,День,VTM9,592.0,42150.0,458.0
2023-01-26,Ночь,CK50,7516.0,16094.0,19590.0
2023-01-26,Ночь,V20,6306.0,2938.0,33956.0
2023-01-26,Ночь,V26/60_1,8475.0,4623.0,30102.0
2023-01-26,Ночь,V26/60_2,5630.0,3826.0,33744.0
2023-01-26,Ночь,V26/85,3908.0,13767.0,25525.0
2023-01-26,Ночь,VCENTR-102,2579.0,14114.0,26507.0
2023-01-26,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-26,Ночь,VTM9,5169.0,15171.0,22860.0
2023-01-27,День,CK50,6665.0,14750.0,21785.0
2023-01-27,День,V20,6920.0,13193.0,23087.0
2023-01-27,День,V26/60_1,2672.0,21105.0,19423.0
2023-01-27,День,V26/60_2,2332.0,17180.0,23688.0
2023-01-27,День,V26/85,2634.0,11032.0,29534.0
2023-01-27,День,VCENTR-102,6985.0,26559.0,9656.0
2023-01-27,День,VCENTR-70,0.0,43200.0,0.0
2023-01-27,День,VTM9,5378.0,14123.0,23699.0
2023-01-27,Ночь,CK50,8561.0,7424.0,27215.0
2023-01-27,Ночь,V20,6808.0,8147.0,28245.0
2023-01-27,Ночь,V26/60_1,10511.0,4692.0,27997.0
2023-01-27,Ночь,V26/60_2,8067.0,3990.0,31143.0
2023-01-27,Ночь,V26/85,5401.0,3652.0,34147.0
2023-01-27,Ночь,VCENTR-102,10837.0,14270.0,18093.0
2023-01-27,Ночь,VCENTR-70,0.0,43200.0,0.0
2023-01-27,Ночь,VTM9,5301.0,13715.0,24184.0
2023-01-28,День,CK50,7820.0,17258.0,18122.0
2023-01-28,День,V20,3608.0,14975.0,24617.0
2023-01-28,День,V26/60_1,3580.0,14115.0,25505.0
2023-01-28,День,V26/60_2,3732.0,15393.0,24075.0
2023-01-28,День,V26/85,2043.0,14894.0,26263.0
2023-01-28,День,VCENTR-102,6932.0,21733.0,14535.0
2023-01-28,День,VCENTR-70,1581.0,39215.0,2404.0
2023-01-28,День,VTM9,5156.0,16840.0,21204.0
2023-01-28,Ночь,CK50,7046.0,8496.0,27658.0
2023-01-28,Ночь,V20,5450.0,8094.0,29656.0
2023-01-28,Ночь,V26/60_1,10266.0,2981.0,29953.0
2023-01-28,Ночь,V26/60_2,9964.0,10322.0,22914.0
2023-01-28,Ночь,V26/85,3070.0,5382.0,34748.0
2023-01-28,Ночь,VCENTR-102,0.0,43200.0,0.0
